,Date,Hour,Market Demand,Ontario Demand
3082,2014-05-09,11,17861,15291
3083,2014-05-09,12,17775,15248
3084,2014-05-09,13,18487,15395
3085,2014-05-09,14,18766,15297
3086,2014-05-09,15,19129,15390
3087,2014-05-09,16,19428,15812
3088,2014-05-09,17,19205,15720
3089,2014-05-09,18,18899,15433
3090,2014-05-09,19,18165,15530
3091,2014-05-09,20,18439,15838
3092,2014-05-09,21,18578,15662
3093,2014-05-09,22,18186,14813
3094,2014-05-09,23,16937,13467
3095,2014-05-09,24,16094,12436
3096,2014-05-10,1,15317,11797
3097,2014-05-10,2,15054,11525
3098,2014-05-10,3,14787,11370
3099,2014-05-10,4,14719,11244
3100,2014-05-10,5,14888,11448
3101,2014-05-10,6,15090,11684
3102,2014-05-10,7,15990,12460
3103,2014-05-10,8,16985,13532
3104,2014-05-10,9,16881,13877
3105,2014-05-10,10,17068,14042
3106,2014-05-10,11,16881,13982
3107,2014-05-10,12,16946,13947
3108,2014-05-10,13,16869,13572
3109,2014-05-10,14,16599,13265
3110,2014-05-10,15,16463,13111
